s,forward,upward,foamSource,crestMask,dForwardDs,dUpwardDs,flowSpeed,breakingWeight
-240,4.11133e-23,0.65758,0,0,0,0,7,0
-239.531,5.01107e-23,0.660667,0,0,2.12486e-23,0.00658746,7,0
-239.062,6.10533e-23,0.663762,0,0,2.58376e-23,0.00660543,7,0
-238.592,7.43571e-23,0.666865,0,0,3.14058e-23,0.00662341,7,0
-238.123,9.0525e-23,0.669977,0,0,3.81592e-23,0.00664132,7,0
-237.654,1.10166e-22,0.673098,0,0,4.63463e-23,0.00665904,7,0
-237.185,1.34017e-22,0.676226,0,0,5.62683e-23,0.00667682,7,0
-236.716,1.62969e-22,0.679363,0,0,6.82883e-23,0.0066948,7,0
-236.246,1.981e-22,0.682509,0,0,8.28432e-23,0.00671258,7,0
-235.777,2.40711e-22,0.685663,0,0,1.00464e-22,0.0067303,7,0
-235.308,2.92377e-22,0.688825,0,0,1.21783e-22,0.00674802,7,0
-234.839,3.54994e-22,0.691995,0,0,1.47565e-22,0.00676568,7,0
-234.37,4.30854e-22,0.695174,0,0,1.78741e-22,0.00678328,7,0
-233.9,5.22727e-22,0.698361,0,0,2.16418e-22,0.00680081,7,0
-233.431,6.33944e-22,0.701556,0,0,2.61932e-22,0.00681834,7,0
-232.962,7.68528e-22,0.704759,0,0,3.169e-22,0.0068358,7,0
-232.493,9.31329e-22,0.70797,0,0,3.83264e-22,0.00685314,7,0
-232.023,1.12819e-21,0.71119,0,0,4.6333e-22,0.00687048,7,0
-231.554,1.36613e-21,0.714418,0,0,5.59896e-22,0.00688795,7,0
-231.085,1.6536e-21,0.717654,0,0,6.7635e-22,0.00690529,7,0
-230.616,2.00082e-21,0.720898,0,0,8.167e-22,0.0069225,7,0
-230.147,2.42001e-21,0.72415,0,0,9.85772e-22,0.00693965,7,0
-229.677,2.92589e-21,0.72741,0,0,1.18939e-21,0.00695648,7,0
-229.208,3.53615e-21,0.730678,0,0,1.43453e-21,0.00697357,7,0
-228.739,4.27208e-21,0.733954,0,0,1.7295e-21,0.00699085,7,0
-228.27,5.15915e-21,0.737238,0,0,2.08432e-21,0.00700793,7,0
-227.801,6.22803e-21,0.740531,0,0,2.51097e-21,0.00702496,7,0
-227.331,7.51548e-21,0.743831,0,0,3.02379e-21,0.00704172,7,0
-226.862,9.06561e-21,0.747139,0,0,3.63988e-21,0.00705849,7,0
-226.393,1.09312e-20,0.750455,0,0,4.37987e-21,0.00707526,7,0
-225.924,1.31758e-20,0.753778,0,0,5.26822e-21,0.00709203,7,0
-225.455,1.5875e-20,0.75711,0,0,6.33425e-21,0.0071088,7,0
-224.985,1.91199e-20,0.760449,0,0,7.61301e-21,0.00712518,7,0
-224.516,2.30192e-20,0.763796,0,0,9.14639e-21,0.00714157,7,0
-224.047,2.7703e-20,0.767151,0,0,1.09843e-20,0.00715828,7,0
-223.578,3.3327e-20,0.770514,0,0,1.31864e-20,0.00717473,7,0
-223.109,4.00774e-20,0.773884,0,0,1.58242e-20,0.00719111,7,0
-222.639,4.81767e-20,0.777262,0,0,1.89818e-20,0.0072075,7,0
-222.17,5.78903e-20,0.780648,0,0,2.27608e-20,0.0072237,7,0
-221.701,6.95358e-20,0.784041,0,0,2.72823e-20,0.00723989,7,0
-221.232,8.34925e-20,0.787442,0,0,3.26883e-20,0.00725609,7,0
-220.762,1.00211e-19,0.79085,0,0,3.91495e-20,0.00727222,7,0
-220.293,1.20231e-19,0.794266,0,0,4.68709e-20,0.00728817,7,0
-219.824,1.44195e-19,0.797689,0,0,5.60927e-20,0.00730411,7,0
-219.355,1.72869e-19,0.80112,0,0,6.71029e-20,0.0073198,7,0
-218.886,2.07166e-19,0.804558,0,0,8.02458e-20,0.0073358,7,0
-218.416,2.48173e-19,0.808004,0,0,9.59233e-20,0.00735175,7,0
-217.947,2.97182e-19,0.811457,0,0,1.14616e-19,0.00736718,7,0
-217.478,3.55731e-19,0.814918,0,0,1.369e-19,0.00738274,7,0
-217.009,4.25651e-19,0.818385,0,0,1.63455e-19,0.0073983,7,0
-216.54,5.09119e-19,0.82186,0,0,1.95088e-19,0.00741387,7,0
-216.07,6.08725e-19,0.825343,0,0,2.32749e-19,0.00742936,7,0
-215.601,7.27535e-19,0.828832,0,0,2.77567e-19,0.00744467,7,0
-215.132,8.69199e-19,0.832329,0,0,3.30889e-19,0.00745979,7,0
-214.663,1.03805e-18,0.835833,0,0,3.94302e-19,0.00747497,7,0
-214.194,1.23922e-18,0.839344,0,0,4.69683e-19,0.00749021,7,0
-213.724,1.47881e-18,0.842862,0,0,5.59264e-19,0.00750533,7,0
-213.255,1.76404e-18,0.846387,0,0,6.65671e-19,0.00752025,7,0
-212.786,2.10348e-18,0.849919,0,0,7.92008e-19,0.00753512,7,0
-212.317,2.50727e-18,0.853458,0,0,9.41955e-19,0.00754992,7,0
-211.848,2.98743e-18,0.857004,0,0,1.11988e-18,0.00756472,7,0
-211.378,3.55819e-18,0.860557,0,0,1.33088e-18,0.00757939,7,0
-210.909,4.23635e-18,0.864116,0,0,1.58099e-18,0.00759393,7,0
-210.44,5.04182e-18,0.867683,0,0,1.87739e-18,0.00760854,7,0
-209.971,5.99812e-18,0.871256,0,0,2.22848e-18,0.00762283,7,0
-209.501,7.13306e-18,0.874836,0,0,2.64423e-18,0.00763725,7,0
-209.032,8.47951e-18,0.878423,0,0,3.13632e-18,0.00765167,7,0
-208.563,1.00762e-17,0.882017,0,0,3.71851e-18,0.00766577,7,0
-208.094,1.1969e-17,0.885617,0,0,4.40705e-18,0.00767993,7,0
-207.625,1.42119e-17,0.889224,0,0,5.22104e-18,0.00769397,7,0
-207.155,1.68685e-17,0.892837,0,0,6.18321e-18,0.00770788,7,0
-206.686,2.00143e-17,0.896457,0,0,7.31965e-18,0.00772173,7,0
-206.217,2.37374e-17,0.900083,0,0,8.66132e-18,0.00773551,7,0
-205.748,2.81422e-17,0.903716,0,0,1.02451e-17,0.00774923,7,0
-205.279,3.33516e-17,0.907355,0,0,1.2114e-17,0.00776289,7,0
-204.809,3.95102e-17,0.911001,0,0,1.43179e-17,0.00777629,7,0
-204.34,4.67878e-17,0.914653,0,0,1.69163e-17,0.00778982,7,0
-203.871,5.53847e-17,0.918311,0,0,1.99789e-17,0.00780328,7,0
-203.402,6.55363e-17,0.921975,0,0,2.35863e-17,0.00781643,7,0
-202.933,7.75185e-17,0.925646,0,0,2.78341e-17,0.00782964,7,0
-202.463,9.16564e-17,0.929323,0,0,3.2835e-17,0.00784273,7,0
-201.994,1.08331e-16,0.933006,0,0,3.87183e-17,0.00785556,7,0
-201.525,1.2799e-16,0.936695,0,0,4.56382e-17,0.00786851,7,0
-201.056,1.51159e-16,0.94039,0,0,5.3775e-17,0.00788153,7,0
-200.587,1.78454e-16,0.944091,0,0,6.33355e-17,0.00789424,7,0
-200.117,2.10594e-16,0.947798,0,0,7.45669e-17,0.00790681,7,0
-199.648,2.48428e-16,0.951511,0,0,8.77573e-17,0.00791933,7,0
-199.179,2.92947e-16,0.955229,0,0,1.03241e-16,0.00793159,7,0
-198.71,3.45312e-16,0.958954,0,0,1.21409e-16,0.00794391,7,0
-198.24,4.0688e-16,0.962684,0,0,1.42716e-16,0.00795629,7,0
-197.771,4.79238e-16,0.96642,0,0,1.67698e-16,0.00796842,7,0
-197.302,5.6425e-16,0.970162,0,0,1.96984e-16,0.00798049,7,0
-196.833,6.64091e-16,0.973909,0,0,2.31288e-16,0.00799237,7,0
-196.364,7.81295e-16,0.977662,0,0,2.71451e-16,0.00800406,7,0
-195.894,9.18825e-16,0.98142,0,0,3.18471e-16,0.00801594,7,0
-195.425,1.08015e-15,0.985184,0,0,3.73494e-16,0.00802762,7,0
-194.956,1.26932e-15,0.988954,0,0,4.37854e-16,0.00803912,7,0
-194.487,1.49104e-15,0.992728,0,0,5.13096e-16,0.00805061,7,0
-194.018,1.75082e-15,0.996508,0,0,6.01035e-16,0.00806186,7,0
-193.548,2.05506e-15,1.00029,0,0,7.03778e-16,0.0080731,7,0
-193.079,2.41125e-15,1.00408,0,0,8.23754e-16,0.00808422,7,0
-192.61,2.82809e-15,1.00788,0,0,9.63832e-16,0.00809527,7,0
-192.141,3.31573e-15,1.01168,0,0,1.12727e-15,0.00810619,7,0
-191.672,3.88594e-15,1.01549,0,0,1.31789e-15,0.00811712,7,0
-191.202,4.55246e-15,1.0193,0,0,1.54015e-15,0.00812766,7,0
-190.733,5.33124e-15,1.02311,0,0,1.79919e-15,0.00813808,7,0
-190.264,6.24085e-15,1.02694,0,0,2.10101e-15,0.00814887,7,0
-189.795,7.30286e-15,1.03076,0,0,2.45253e-15,0.00815929,7,0
-189.326,8.54234e-15,1.03459,0,0,2.86167e-15,0.00816958,7,0
-188.856,9.98831e-15,1.03843,0,0,3.33776e-15,0.00817962,7,0
-188.387,1.16746e-14,1.04227,0,0,3.89154e-15,0.00818952,7,0
-187.918,1.36402e-14,1.04611,0,0,4.53556e-15,0.00819956,7,0
-187.449,1.59308e-14,1.04996,0,0,5.28397e-15,0.00820934,7,0
-186.979,1.85987e-14,1.05382,0,0,6.15334e-15,0.008219,7,0
-186.51,2.17052e-14,1.05768,0,0,7.16316e-15,0.00822865,7,0
-186.041,2.53208e-14,1.06154,0,0,8.33538e-15,0.00823818,7,0
-185.572,2.95273e-14,1.06541,0,0,9.69566e-15,0.00824745,7,0
-185.103,3.44193e-14,1.06928,0,0,1.12734e-14,0.0082566,7,0
-184.633,4.01064e-14,1.07315,0,0,1.31029e-14,0.00826587,7,0
-184.164,4.67154e-14,1.07703,0,0,1.52235e-14,0.00827489,7,0
-183.695,5.43924e-14,1.08092,0,0,1.76801e-14,0.00828366,7,0
-183.226,6.33066e-14,1.08481,0,0,2.05255e-14,0.00829242,7,0
-182.757,7.36538e-14,1.0887,0,0,2.38192e-14,0.00830106,7,0
-182.287,8.56589e-14,1.0926,0,0,2.76303e-14,0.0083097,7,0
-181.818,9.95826e-14,1.0965,0,0,3.2039e-14,0.00831821,7,0
-181.349,1.15725e-13,1.1004,0,0,3.71365e-14,0.00832647,7,0
-180.88,1.34432e-13,1.10431,0,0,4.30284e-14,0.0083346,7,0
-180.411,1.56103e-13,1.10823,0,0,4.98355e-14,0.00834247,7,0
-179.941,1.81199e-13,1.11214,0,0,5.76971e-14,0.00835047,7,0
-179.472,2.10247e-13,1.11606,0,0,6.67726e-14,0.00835835,7,0
-179.003,2.43859e-13,1.11999,0,0,7.72456e-14,0.00836597,7,0
-178.534,2.82736e-13,1.12391,0,0,8.93274e-14,0.00837347,7,0
-178.065,3.27685e-13,1.12784,0,0,1.03257e-13,0.00838071,7,0
-177.595,3.79634e-13,1.13178,0,0,1.19311e-13,0.0083882,7,0
-177.126,4.39649e-13,1.13571,0,0,1.37808e-13,0.00839544,7,0
-176.657,5.08955e-13,1.13966,0,0,1.59111e-13,0.00840243,7,0
-176.188,5.88961e-13,1.1436,0,0,1.83634e-13,0.00840954,7,0
-175.718,6.8128e-13,1.14755,0,0,2.11855e-13,0.00841615,7,0
-175.249,7.87769e-13,1.1515,0,0,2.44318e-13,0.0084225,7,0
-174.78,9.10552e-13,1.15545,0,0,2.81642e-13,0.00842911,7,0
-174.311,1.05207e-12,1.15941,0,0,3.24544e-13,0.00843571,7,0
-173.842,1.21511e-12,1.16337,0,0,3.73842e-13,0.00844206,7,0
-173.372,1.40289e-12,1.16733,0,0,4.30451e-13,0.00844804,7,0
-172.903,1.61905e-12,1.1713,0,0,4.95429e-13,0.00845388,7,0
-172.434,1.8678e-12,1.17526,0,0,5.70002e-13,0.00845985,7,0
-171.965,2.15395e-12,1.17923,1.4013e-45,0,6.55543e-13,0.00846557,7,0
-171.496,2.48298e-12,1.18321,2.8026e-45,0,7.53628e-13,0.00847116,7,0
-171.026,2.86117e-12,1.18718,4.2039e-45,0,8.66047e-13,0.00847662,7,0
-170.557,3.29569e-12,1.19116,8.40779e-45,0,9.9484e-13,0.00848195,7,0
-170.088,3.79474e-12,1.19514,1.4013e-44,0,1.14235e-12,0.00848703,7,0
-169.619,4.36769e-12,1.19913,2.52234e-44,0,1.31121e-12,0.00849199,7,0
-169.15,5.0252e-12,1.20311,4.48416e-44,0,1.50448e-12,0.00849732,7,0
-168.68,5.77952e-12,1.2071,7.9874e-44,0,1.72555e-12,0.00850202,7,0
-168.211,6.64449e-12,1.21109,1.41531e-43,0,1.97826e-12,0.00850634,7,0
-167.742,7.63595e-12,1.21508,2.55036e-43,0,2.26711e-12,0.00851079,7,0
-167.273,8.77198e-12,1.21908,4.52619e-43,0,2.59714e-12,0.00851524,7,0
-166.804,1.00732e-11,1.22307,8.05747e-43,0,2.97405e-12,0.00851943,7,0
-166.334,1.15629e-11,1.22707,1.43073e-42,0,3.4043e-12,0.00852349,7,0
-165.865,1.32678e-11,1.23107,2.53495e-42,0,3.8953e-12,0.00852756,7,0
-165.396,1.52183e-11,1.23507,4.48416e-42,0,4.45536e-12,0.00853124,7,0
-164.927,1.74488e-11,1.23908,7.92014e-42,0,5.09395e-12,0.0085348,7,0
-164.457,1.99985e-11,1.24308,1.39639e-41,0,5.82178e-12,0.00853823,7,0
-163.988,2.2912e-11,1.24709,2.45774e-41,0,6.6511e-12,0.00854153,7,0
-163.519,2.624e-11,1.2511,4.3181e-41,0,7.59546e-12,0.00854483,7,0
-163.05,3.00397e-11,1.25511,7.57402e-41,0,8.67033e-12,0.00854788,7,0
-162.581,3.43764e-11,1.25912,1.32619e-40,0,9.89362e-12,0.00855093,7,0
-162.111,3.93241e-11,1.26313,2.31813e-40,0,1.12851e-11,0.00855373,7,0
-161.642,4.49665e-11,1.26715,4.04504e-40,0,1.28675e-11,0.00855614,7,0
-161.173,5.13991e-11,1.27116,7.04646e-40,0,1.46656e-11,0.00855868,7,0
-160.704,5.8729e-11,1.27518,1.22536e-39,0,1.67081e-11,0.00856097,7,0
-160.235,6.70783e-11,1.2792,2.1272e-39,0,1.9028e-11,0.00856325,7,0
-159.765,7.65852e-11,1.28321,3.68642e-39,0,2.16617e-11,0.00856529,7,0
-159.296,8.7406e-11,1.28723,6.37759e-39,0,2.46505e-11,0.00856694,7,0
-158.827,9.97177e-11,1.29125,1.10144e-38,0,2.80402e-11,0.00856859,7,0
-158.358,1.13719e-10,1.29528,1.89898e-38,0,3.18829e-11,0.00857024,7,0
-157.889,1.29637e-10,1.2993,3.26835e-38,0,3.62386e-11,0.00857189,7,0
-157.419,1.47726e-10,1.30332,5.61553e-38,0,4.11731e-11,0.00857304,7,0
-156.95,1.68275e-10,1.30734,9.63182e-38,0,4.6761e-11,0.00857405,7,0
-156.481,1.91608e-10,1.31137,1.64921e-37,0,5.3087e-11,0.00857507,7,0
-156.012,2.18092e-10,1.31539,2.81903e-37,0,6.02447e-11,0.0085757,7,0
-155.543,2.48142e-10,1.31941,4.81032e-37,0,6.83401e-11,0.00857659,7,0
-155.073,2.82224e-10,1.32344,8.19412e-37,0,7.74935e-11,0.0085771,7,0
-154.604,3.20863e-10,1.32746,1.39343e-36,0,8.78404e-11,0.00857735,7,0
-154.135,3.64655e-10,1.33149,2.36548e-36,0,9.95273e-11,0.00857761,7,0
-153.666,4.14261e-10,1.33551,4.00872e-36,0,1.12722e-10,0.00857748,7,0
-153.196,4.70435e-10,1.33954,6.7818e-36,0,1.27618e-10,0.00857748,7,0
-152.727,5.3402e-10,1.34356,1.14535e-35,0,1.44427e-10,0.00857723,7,0
-152.258,6.05967e-10,1.34758,1.93101e-35,0,1.63386e-10,0.00857685,7,0
-151.789,6.87344e-10,1.35161,3.25001e-35,0,1.8476e-10,0.00857634,7,0
-151.32,7.79349e-10,1.35563,5.46059e-35,0,2.08846e-10,0.00857532,7,0
-150.85,8.83329e-10,1.35966,9.15895e-35,0,2.35981e-10,0.00857443,7,0
-150.381,1.0008e-09,1.36368,1.53357e-34,0,2.66537e-10,0.00857342,7,0
-149.912,1.13345e-09,1.3677,2.56338e-34,0,3.00935e-10,0.00857227,7,0
-149.443,1.2832e-09,1.37172,4.2774e-34,0,3.39634e-10,0.00857088,7,0
-148.974,1.45217e-09,1.37574,7.12519e-34,0,3.83153e-10,0.0085691,7,0
-148.504,1.64276e-09,1.37976,1.18486e-33,0,4.32083e-10,0.00856757,7,0
-148.035,1.85764e-09,1.38378,1.96694e-33,0,4.87066e-10,0.00856579,7,0
-147.566,2.09983e-09,1.3878,3.25963e-33,0,5.48834e-10,0.00856363,7,0
-147.097,2.37268e-09,1.39182,5.39258e-33,0,6.18191e-10,0.00856148,7,0
-146.628,2.67995e-09,1.39584,8.90593e-33,0,6.96039e-10,0.00855919,7,0
-146.158,3.02585e-09,1.39985,1.46831e-32,0,7.8338e-10,0.00855652,7,0
-145.689,3.41509e-09,1.40387,2.4166e-32,0,8.81335e-10,0.00855373,7,0
-145.22,3.85291e-09,1.40788,3.97052e-32,0,9.91163e-10,0.00855106,7,0
-144.751,4.34521e-09,1.41189,6.51241e-32,0,1.11421e-09,0.00854814,7,0
-144.282,4.8985e-09,1.4159,1.06633e-31,0,1.25203e-09,0.00854496,7,0
-143.812,5.52014e-09,1.41991,1.74297e-31,0,1.40637e-09,0.0085414,7,0
-143.343,6.21827e-09,1.42392,2.8441e-31,0,1.57909e-09,0.00853797,7,0
-142.874,7.00198e-09,1.42792,4.63287e-31,0,1.77234e-09,0.00853455,7,0
-142.405,7.88147e-09,1.43193,7.53379e-31,0,1.98845e-09,0.00853061,7,0
-141.935,8.86798e-09,1.43593,1.22299e-30,0,2.23002e-09,0.00852654,7,0
-141.466,9.97415e-09,1.43993,1.98194e-30,0,2.49998e-09,0.00852235,7,0
-140.997,1.1214e-08,1.44393,3.20634e-30,0,2.8015e-09,0.00851803,7,0
-140.528,1.26031e-08,1.44792,5.17823e-30,0,3.13817e-09,0.00851333,7,0
-140.059,1.41589e-08,1.45191,8.34847e-30,0,3.51388e-09,0.00850876,7,0
-139.589,1.59006e-08,1.45591,1.34365e-29,0,3.93299e-09,0.00850418,7,0
-139.12,1.78497e-08,1.45989,2.15881e-29,0,4.40041e-09,0.00849923,7,0
-138.651,2.003e-08,1.46388,3.46264e-29,0,4.92135e-09,0.00849402,7,0
-138.182,2.2468e-08,1.46787,5.54428e-29,0,5.5018e-09,0.00848843,7,0
-137.713,2.5193e-08,1.47185,8.86206e-29,0,6.14831e-09,0.00848284,7,0
-137.243,2.82376e-08,1.47583,1.4141e-28,0,6.86808e-09,0.00847738,7,0
-136.774,3.16381e-08,1.4798,2.25255e-28,0,7.669e-09,0.00847154,7,0
-136.305,3.54344e-08,1.48378,3.58199e-28,0,8.56002e-09,0.00846544,7,0
-135.836,3.9671e-08,1.48775,5.68627e-28,0,9.55084e-09,0.00845909,7,0
-135.367,4.4397e-08,1.49171,9.0112e-28,0,1.06522e-08,0.00845274,7,0
-134.897,4.96672e-08,1.49568,1.42558e-27,0,1.18756e-08,0.00844638,7,0
-134.428,5.55412e-08,1.49964,2.2514e-27,0,1.32341e-08,0.00843965,7,0
-133.959,6.20863e-08,1.5036,3.5495e-27,0,1.47426e-08,0.00843279,7,0
-133.49,6.93759e-08,1.50755,5.58642e-27,0,1.64164e-08,0.00842568,7,0
-133.021,7.74916e-08,1.51151,8.77718e-27,0,1.82728e-08,0.00841831,7,0
-132.551,8.65235e-08,1.51545,1.37666e-26,0,2.03312e-08,0.0084112,7,0
-132.082,9.65708e-08,1.5194,2.15553e-26,0,2.26128e-08,0.00840357,7,0
-131.613,1.07744e-07,1.52334,3.36926e-26,0,2.51407e-08,0.00839583,7,0
-131.144,1.20163e-07,1.52728,5.25744e-26,0,2.79392e-08,0.00838808,7,0
-130.674,1.33962e-07,1.53121,8.18954e-26,0,3.10369e-08,0.00837995,7,0
-130.205,1.49289e-07,1.53514,1.2735e-25,0,3.44648e-08,0.00837169,7,0
-129.736,1.66305e-07,1.53907,1.97692e-25,0,3.82557e-08,0.00836292,7,0
-129.267,1.85189e-07,1.54299,3.06362e-25,0,4.24476e-08,0.00835441,7,0
-128.798,2.06138e-07,1.54691,4.73949e-25,0,4.70798e-08,0.00834577,7,0
-128.328,2.29369e-07,1.55082,7.31953e-25,0,5.21959e-08,0.00833676,7,0
-127.859,2.5512e-07,1.55473,1.12845e-24,0,5.78458e-08,0.00832774,7,0
-127.39,2.83652e-07,1.55864,1.73677e-24,0,6.40817e-08,0.00831834,7,0
-126.921,3.15255e-07,1.56254,2.6684e-24,0,7.0962e-08,0.00830881,7,0
-126.452,3.50244e-07,1.56643,4.09274e-24,0,7.85493e-08,0.00829928,7,0
-125.982,3.88967e-07,1.57032,6.26656e-24,0,8.69126e-08,0.00828937,7,0
-125.513,4.31804e-07,1.57421,9.57854e-24,0,9.61284e-08,0.00827934,7,0
-125.044,4.79175e-07,1.57809,1.46157e-23,0,1.0628e-07,0.0082693,7,0
-124.575,5.31539e-07,1.58197,2.22636e-23,0,1.17457e-07,0.00825876,7,0
-124.106,5.89399e-07,1.58584,3.3855e-23,0,1.29757e-07,0.00824821,7,0
-123.636,6.53306e-07,1.58971,5.1393e-23,0,1.43287e-07,0.0082378,7,0
-123.167,7.23862e-07,1.59357,7.78822e-23,0,1.58166e-07,0.00822674,7,0
-122.698,8.01731e-07,1.59743,1.17822e-22,0,1.7452e-07,0.00821569,7,0
-122.229,8.87635e-07,1.60128,1.77937e-22,0,1.92491e-07,0.00820451,7,0
-121.76,9.82368e-07,1.60513,2.68262e-22,0,2.12226e-07,0.00819295,7,0
-121.29,1.08679e-06,1.60897,4.03744e-22,0,2.33887e-07,0.0081814,7,0
-120.821,1.20185e-06,1.61281,6.06603e-22,0,2.5766e-07,0.00816971,7,0
-120.352,1.32858e-06,1.61664,9.09824e-22,0,2.83736e-07,0.00815789,7,0
-119.883,1.46811e-06,1.62046,1.36227e-21,0,3.12328e-07,0.0081457,7,0
-119.413,1.62168e-06,1.62428,2.0362e-21,0,3.43662e-07,0.00813312,7,0
-118.944,1.79061e-06,1.6281,3.03831e-21,0,3.77985e-07,0.0081208,7,0
-118.475,1.97638e-06,1.6319,4.52581e-21,0,4.15574e-07,0.00810835,7,0
-118.006,2.18059e-06,1.63571,6.72998e-21,0,4.56718e-07,0.00809539,7,0
-117.537,2.40498e-06,1.6395,9.99045e-21,0,5.01738e-07,0.00808244,7,0
-117.067,2.65143e-06,1.64329,1.4805e-20,0,5.50973e-07,0.0080691,7,0
-116.598,2.92202e-06,1.64707,2.1902e-20,0,6.04791e-07,0.00805576,7,0
-116.129,3.21898e-06,1.65085,3.23455e-20,0,6.63603e-07,0.00804229,7,0
-115.66,3.54475e-06,1.65462,4.76867e-20,0,7.27847e-07,0.00802845,7,0
-115.191,3.902e-06,1.65838,7.01831e-20,0,7.98e-07,0.00801473,7,0
-114.721,4.29361e-06,1.66214,1.03115e-19,0,8.74553e-07,0.00800075,7,0
-114.252,4.7227e-06,1.66589,1.51238e-19,0,9.58058e-07,0.0079864,7,0
-113.783,5.19267e-06,1.66964,2.21441e-19,0,1.04912e-06,0.00797192,7,0
-113.314,5.70721e-06,1.67337,3.23672e-19,0,1.14838e-06,0.00795731,7,0
-112.845,6.27033e-06,1.6771,4.72287e-19,0,1.25656e-06,0.0079427,7,0
-112.375,6.88638e-06,1.68083,6.87963e-19,0,1.37435e-06,0.00792784,7,0
-111.906,7.56004e-06,1.68454,1.0004e-18,0,1.50256e-06,0.00791259,7,0
-111.437,8.2964e-06,1.68825,1.45222e-18,0,1.64207e-06,0.00789697,7,0
-110.968,9.10099e-06,1.69195,2.10448e-18,0,1.79383e-06,0.0078816,7,0
-110.499,9.97976e-06,1.69565,3.04446e-18,0,1.95883e-06,0.00786623,7,0
-110.029,1.09392e-05,1.69934,4.39671e-18,0,2.13816e-06,0.00785022,7,0
-109.56,1.19863e-05,1.70302,6.33871e-18,0,2.33295e-06,0.00783409,7,0
-109.091,1.31285e-05,1.70669,9.12276e-18,0,2.54446e-06,0.00781795,7,0
-108.622,1.4374e-05,1.71035,1.3107e-17,0,2.77404e-06,0.00780157,7,0
-108.152,1.57317e-05,1.71401,1.8799e-17,0,3.0231e-06,0.00778493,7,0
-107.683,1.72109e-05,1.71766,2.69165e-17,0,3.29325e-06,0.00776841,7,0
-107.214,1.88221e-05,1.7213,3.84729e-17,0,3.58604e-06,0.00775139,7,0
-106.745,2.05761e-05,1.72493,5.48965e-17,0,3.90327e-06,0.00773411,7,0
-106.276,2.2485e-05,1.72856,7.81968e-17,0,4.24692e-06,0.00771709,7,0
-105.806,2.45615e-05,1.73217,1.11195e-16,0,4.6189e-06,0.00769981,7,0
-105.337,2.68195e-05,1.73578,1.57846e-16,0,5.02151e-06,0.0076819,7,0
-104.868,2.92738e-05,1.73938,2.23684e-16,0,5.45696e-06,0.00766412,7,0
-104.399,3.19404e-05,1.74297,3.1644e-16,0,5.92772e-06,0.00764633,7,0
-103.93,3.48365e-05,1.74656,4.46889e-16,0,6.43656e-06,0.00762804,7,0
-103.46,3.79805e-05,1.75013,6.30029e-16,0,6.98626e-06,0.00760975,7,0
-102.991,4.13925e-05,1.7537,8.86695e-16,0,7.57989e-06,0.00759133,7,0
-102.522,4.50936e-05,1.75726,1.24578e-15,0,8.22058e-06,0.00757266,7,0
-102.053,4.91068e-05,1.7608,1.74728e-15,0,8.91172e-06,0.00755385,7,0
-101.584,5.34565e-05,1.76434,2.44645e-15,0,9.65716e-06,0.00753467,7,0
-101.114,5.81692e-05,1.76788,3.41949e-15,0,1.04607e-05,0.00751536,7,0
-100.645,6.3273e-05,1.7714,4.77135e-15,0,1.13266e-05,0.00749631,7,0
-100.176,6.87983e-05,1.77491,6.64621e-15,0,1.22591e-05,0.00747675,7,0
-99.7067,7.47772e-05,1.77841,9.24187e-15,0,1.32629e-05,0.0074568,7,0
-99.2375,8.12444e-05,1.78191,1.28292e-14,0,1.43432e-05,0.00743698,7,0
-98.7683,8.82371e-05,1.78539,1.77783e-14,0,1.55051e-05,0.00741691,7,0
-98.2991,9.57947e-05,1.78887,2.45943e-14,0,1.67546e-05,0.00739659,7,0
-97.8299,0.00010396,1.79233,3.3965e-14,0,1.80976e-05,0.00737639,7,0
-97.3607,0.000112778,1.79579,4.6826e-14,0,1.95397e-05,0.00735581,7,0
-96.8915,0.000122296,1.79924,6.44452e-14,0,2.10881e-05,0.00733485,7,0
-96.4223,0.000132567,1.80267,8.85415e-14,0,2.27502e-05,0.00731402,7,0
-95.9531,0.000143645,1.8061,1.21439e-13,0,2.45335e-05,0.0072928,7,0
-95.4839,0.00015559,1.80952,1.66272e-13,0,2.64456e-05,0.00727146,7,0
-95.0147,0.000168462,1.81292,2.27266e-13,0,2.84948e-05,0.00725025,7,0
-94.5454,0.00018233,1.81632,3.10102e-13,0,3.06907e-05,0.00722852,7,0
-94.0762,0.000197263,1.81971,4.22401e-13,0,3.30422e-05,0.00720655,7,0
-93.607,0.000213337,1.82308,5.74382e-13,0,3.55597e-05,0.0071847,7,0
-93.1378,0.000230633,1.82645,7.79702e-13,0,3.8253e-05,0.00716259,7,0
-92.6686,0.000249234,1.8298,1.0566e-12,0,4.11332e-05,0.00714024,7,0
-92.1994,0.000269233,1.83315,1.42937e-12,0,4.42124e-05,0.00711763,7,0
-91.7302,0.000290724,1.83648,1.93032e-12,0,4.75029e-05,0.00709501,7,0
-91.261,0.00031381,1.83981,2.60238e-12,0,5.10178e-05,0.0070724,7,0
-90.7918,0.0003386,1.84312,3.50238e-12,0,5.47694e-05,0.00704928,7,0
-90.3226,0.000365207,1.84642,4.70553e-12,0,5.87727e-05,0.00702603,7,0
-89.8534,0.000393753,1.84971,6.31114e-12,0,6.30433e-05,0.00700266,7,0
-89.3842,0.000424368,1.85299,8.45007e-12,0,6.75963e-05,0.00697916,7,0
-88.915,0.000457187,1.85626,1.12944e-11,0,7.24492e-05,0.00695566,7,0
